Version,Dsetid,P040001,P040002,P040003,P040101,P041001,P041201,P041201a,P041202,P041203,P041204,P041204a,P041204b,P041204c,P041205,P041206,P041207,P041208,P041208a,P041209,P041210,P041211,P041212,P041213,P041214,P041214a,P041215,P041216,P044001,P044002,P044003,P044004,P044005,P044006,P044007,P044008,P044009,P044010,P044011,P044012,P044013a,P044013b,P044013c,P044014a,P044014b,P044014c,P044015a,P044015b,P044016,P044017,P044018,P044019,P044020,P044021,P044022,P044023,P044024,P044025,P044026,P044027,P044028,P044029,P044029a,P044029b,P044029c,P044101,P044102,P044103,P044104,P044105,P044106,P044107,P044108,P044201,P044401,P044402,P044403,P044404,P044405,P044406,P044407,P044408,P044409,P044410,P044411,P044412,P044413,P044414,P044415,P044416,P044417,P044418,P044419,P044420,P044421,P044422,P044423,P044424,P044425,P044426,P044427,P044428,P044429,P044430,P044431,P044432,P044433,P044434,P044435,P044436,P044437,P044438,P044439,P044440,P044441,P044442,P044443,P044444,P044445,P044446,P044447,P044448,P044449,P044450,P044451,P044452,P044453,P044454,P044455,P044456,P044457,P044458,P044459,P044460,P044461,P044462,P044463,P044464,P044465,P044466,P044467,P044468,P044501,P044502,P044503a,P044503b,P044503c,P044504a,P044504b,P044504c,P044505a,P044505b,P044505c,P044506,P044506a,P044506b,P045001,P045002,P045002a,P045003,P045003a,P045004,P045004a,P045004x,P045005,P045005a,P045005x,P045006,P045006a,P045006x,P045007,P045008,P045009,P045010,P045011,P045012,P045013,P045014,P045015,P045016,P045017,P045018,P045019,P045020,P045021,P045022,P045023,P045024,P045025,P045026,P045027,P045028,P045029,P045030,P045031,P045032,P045033,P045034,P045035,P045036,P045037,P045038,P045039,P045040,P045041,P045042,P045043,P045044,P045045a,P045045b,P045045x,P045046,P045047,P045047a,P045048x,P045049,P045049a,P045050,P045051,P045052,P045053,P045054x,P045054,P045055,P045056,P045057,P045058,P045058a,P045058b,P045058x,P045059,P045059a,P045060,P045061,P045062,P045063,P045064,P045065,P045066,P045067,P045068,P045069,P045070,P045071a,P045071b,P045071x,P045072,P045073,P045074a,P045074b,P045074x,P045075a,P045075b,P045075x,P045076,P045077,P045078,P045079,P045080a,P045080b,P045080x,P045081,P045082,P045083,P045084x,P045084a,P045085a,P045085b,P045085x,P045086,P045087,P045088,P045089,P045089x,P045090,P045091,P045091x,P045092,P045093,P045094,P045095,P045096,P045097,P045097a,P045097b,P045098,P045099,P045100,P045101,P045102,P045103,P045104,P045105,P045106,P045107,P045108,P045109,P045110,P045111,P045112,P045112x,P045113,P045113a,P045114,P045114x,P045115,P045115a,P045116,P045117,P045118,P045118a,P045118x,P045118b,P045119,P045120,P045121,P045122x,P045122,P045123a,P045123b,P045123x,P045124,P045125,P045126,P045127,P045128,P045129,P045130,P045131,P045132,P045133,P045134,P045135,P045136,P045137,P045138,P045139,P045140,P045141,P045142,P045143,P045144,P045145,P045146,P045147,P045148,P045149,P045150,P045151,P045152,P045153,P045154,P045155,P045156,P045157,P045158,P045159,P045160,P045161,P045162,P045163,P045164,P045165,P045166,P045167,P045168,P045169,P045170,P045171,P045172,P045173,P045173a,P045174,P045174a,P045174b,P045175,P045175a,P045175b,P045176,P045177,P045178x,P045179a,P045179b,P045180a,P045180b,P045180c,P045180x,P045181,P045182,P045183,P045184,P045185a,P045185b,P045185c,P045185x,P045186x,P045187,P045188x,P045188,P045189x,P045190x,P045191,P045192,P045193,P045201,P045202,P045203,P045204,P045205,P045206,P045206a,P045207a,P045207b,P045207c,P045207d,P045207e,P045209
2004NES_VERSION:2005MAY02,2004.S,573,1281,1438,0.4872,4,Minnesota     ,MN,27,33, 5,MN05,2705,3305,2, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2705,2705,7,1,1,40,1,1,5,5,5,5,1,1,1027,1201, ,    ,    , ,    ,    , 41.9,2,1201,30, 1,20,1,1209,30,1,1221,1,5,5, , ,    ,1027,1,4,2,0,0, 2,1,1,10, 1, 6, 3, 4, 9, 7,11, 5, 2, 8, 7, 9, 4, 3,14,21,25,26,13,24,22, 5, 1,12,15,17, 2,20,16,18,10,11, 6, 8,23,19, 7, 1, 2, 5,12,11, 8, 4,13, 9, 3,10, 6,2,2,1,2,3,1,4,2, , , , ,2,2,2, ,2,1,12,85,0,0,0,0,0,0,1,1,1, 1,30,0,1,1,2,1,3,1,5,2,1,5,2,1,1,1, 65, 50, 65, 50,888, 49, 39, 75, 51, 45, 75, 40, 49, 60, 75, 60, 70, 70, 60, 59, 60, 60, 70, 60, 70, 70, 75, 60, 60, 50, 75, 70, 50, 70, 51, 50, 70, 75,1, ,1, ,1,  ,1,1,3,1, 2,1,5,4, , ,1,1,1,5, ,5,1,6,1,5,5,5,5,5,5,1,1,3,3, ,1,1,3,3, ,3,3,3, ,3,3,3,3,3, ,1,1,3,1,4,1,1,1, ,1,1,5,5, ,3,5, ,3,5,1,1,2,1,1,1, ,2,4,2, , , ,3,2,6,3,1,4,2,1,1,1,1,1,1,1, , , , ,1,1,1,3,1,1,5,1,1,5, ,2,5,1,3,6,6,2,6,3, , , , , ,3,3,3,3,3,5,5,1,1,5,5,5,2,1,1,3,1,1,5,1,5,1, ,5,1,1,1,1,1,1,5,1,2,3,2,2,1,5,1,1,2,1,5,1,1,1,  1,1,1,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, ,15,15,1,1, 55,1,1,1,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,574, 855, 902,2.2534,4,Massachusetts ,MA,25, 3, 3,MA03,2503, 303,1,26,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2503,2503,7,1,1, 6,1,1,5,5,5,5,1,1,1039,1107, ,    ,    , ,    ,    , 33.7,1,1107, 5, 3,20,1,1112,  , ,    ,1,5,5, , ,    ,1039,1,4,1,0,0,10,5,2, 7, 4, 8,11, 5, 9,10, 1, 6, 3, 2, 3,21,14, 2,26, 7, 5, 6,11,23,12,15,20,18, 4,24,19,10, 8,13,25,16,17, 9, 1,22, 8, 4, 1,10, 3, 7, 5,13,12, 2, 6, 9,11,1,1,1,1,3,4,1,2, , , , ,1,2,1, ,2,2,12,81,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,7,1,3,1,1,1,1,1,1,1,5,2, 78, 15, 75, 12,  5, 10, 50, 85, 50,  9, 99,  1, 75, 50, 98, 50, 50, 50, 75, 50,  5, 75, 95, 50, 50,  5, 75, 50,  0, 25, 50, 50, 40, 50,  0, 25, 55, 75, ,4,1, ,1,  ,1,1,3,5, 1,1,5,4, , ,1,1,3, ,3,3,1,1,1,5,5,5,5,5,5,5,3,2,2,1, ,1,1,3,3, ,3,1, ,1,2,3,3,3,1, ,1,3,1,2,2,1, ,5,2,1,1,5, ,3,5, ,3,5,1,5,2,1,1,1, ,2,4,4, , , ,0,5,1,3,3,3,4,5,1,5,1,1,5,2, , , , ,1,5,2,3,3,5,1,1,0, , ,0,5,1,3,4,5,1,5,1, , , , , ,3,5,3,3,3,1,5,1,3,5,1,5,2,3,1,1,3,1,5,5,3,1, ,1,1,1,1,1,1,1,5,5,5,5,2,2,5, ,5, , ,5, , ,1,2,  1,1,1,1, ,5, 3,1,5,5,1,50,  ,  ,50,0,5,0, ,18,17,1,1, 40,2,3,3,1,3,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,575, 518, 665,0.9935,4,Texas         ,TX,48,49,11,TX11,4811,4911,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4817,5108,6,1,1,32,1,1,5,5,5,1,2,2,1003,1119,1,1024,1212, ,    ,    , 38.0,2,1212,41,11,50,1,1221,  , ,    ,1,5,5, , ,    ,1024,1,4,1,0,0,10,6,1, 1, 6,11, 5, 2, 8, 4, 9, 3, 7,10,14,23,18,20,12, 5, 9,16,10, 3,13,17,11,19, 4, 8, 2,26, 7,22,25,21,24,15, 6, 1, 3, 5,12, 4,13,10, 8, 1,11, 2, 7, 6, 9,2,1,1,1, , , , ,1,2,4,3,1,1,2,1, ,1,46,82,1,0,1,1,1,1,3,4,3, 0, 3,9,5,1,2,1,1,8, , ,5,5,4,5,5,4, 40, 65, 40, 65,777, 50, 40, 60, 50, 50, 50, 60, 60, 45, 50, 50, 50, 50, 40, 65, 50, 40, 50, 50, 50, 40, 50, 50, 50, 50, 50, 60, 25, 50, 25, 45, 50, 75,5, ,5,1, ,  ,3, , , ,  , , ,4, , ,2,3,2,5, ,1,5, ,5,1,5,5,5,5,5,5,1,3,1, ,3,3,1,3,3, ,3,1, ,1,3,1,3,3,1, ,1,3,1,3,2,5, ,5,4,5,5,3,5,4,5, ,3,3,1,1,2,2,3, ,3, , , ,4,3,2,2,7,4,6,3,4,4,1,1,1,1,1,5,2,1,3,4,4,1,5,2,3,1,8,7,2,0, , ,0,0,0,5,5,2,4,2,3,1,8,1,1,3, , , , , ,3,1,5,3,5,1,3,3,3,1,3,5,2,3,5,5,1, ,8,5,5,5,5,5,5,5,5,2,4,2,2,1,1,5, , ,5, , ,3,1, 17,1,1,1, ,5, 3,1,5,5,1,50,  ,  ,50,0,5,0, , 4, 4,1,5, 47,1,3,3,1,2,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,576,1436,   5,2.0869,4,Massachusetts ,MA,25, 3, 1,MA01,2501, 301,1, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2501,2501,4,1,1, 4,1,1,5,5,5,5,1,1,1035,1105, ,    ,    , ,    ,    , 40.5,1,1105, 3, 4,20,1,1112,  , ,    ,1,5,5, , ,    ,1035,1,4,1,0,0, 9,5,2, 7, 9, 2, 6, 3, 8,11, 4, 1, 5,10, 8,19,18,15, 3,16,24,17, 7,14,23, 9, 2,22, 5, 1,10, 6,20,12,11,21,25,26,13, 4, 4,10, 5,12, 7, 1,11, 9, 2,13, 3, 8, 6,2,2,1,1, , , , ,2,4,1,3,2,1,1, ,2,2,14,81,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,7,1,3,1,1,1,1,1,1,1,1,1, 95, 50, 80, 30, 50, 40, 30, 80, 60, 50, 90, 30, 70, 80, 90, 60, 80, 80, 90,  0, 60, 70, 50, 30, 80, 70, 80, 50, 40, 80, 80, 80,  0, 70, 30, 50, 80, 80, ,4,1, ,1,  ,1,1,3,1, 1,1,1,4, , ,1,1,1,1, ,6,1,6,1,5,5,5,5,5,5,5,3,3,2, ,3,3,1,3, ,1,1,3, ,3,3,1,1,3,3, ,3,1,1,2,2,1, ,1,1,1,1,5, ,3,3,5,4,5,1,5,1,1,1, ,1, , , ,2,4,2,6,7,1,6,3,4,2,1,1,1,1,5,1,5,5, ,3,4,5, ,3, ,3,3,3,2,1, ,1,1,5,1,5,4,5,6,3,3, , , , , ,3,3,1,3,3,3,5,1,1,5,3,5,3,3,1,3,3,1,5,1,1,1,5, ,5,5,5,1,5,1,5,5,3,4,2,2,1,3,5, , ,5, , ,1,1,  1,1,5,3,3, , 6,5,5,5,1,50,  ,  ,50,0,5,0, ,12,12,1,5, 44,1,2,2,1,2,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,577, 361,  53,0.7892,3,Michigan      ,MI,26,23,11,MI11,2611,2311,2, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,2611,2613,1,1,1, 1,1,1,5,5,5,5,1,1,1022,1104, ,    ,    , ,    ,    , 47.9,1,1104, 2, 4,20,1,1112,  , ,    ,1,5,5, , ,    ,1022,1,3,1,1,0, 2,1,2, 7, 8, 3, 4, 1, 9, 5, 6, 2,11,10,11,26,22, 3,10, 1,18, 9, 4,13,14, 6,25,23, 8,17, 5,16,24,20, 2,21,19,12,15, 7, 8, 7, 3, 6, 2, 4, 5, 1,10,11,13, 9,12,1,1,1,2,3,1,2,4, , , , ,1,2,2,1, ,2,21,81,0,0,0,1,0,1,4,1,4, 0,20,0,1,1,7,1,3,1,1,1,1,5,2,1,5,2, 70, 40, 65, 45, 45, 60, 20, 65, 60, 20, 70,  5, 60, 50, 60, 50, 50, 70, 50, 50, 55, 50, 50, 50, 50, 60, 50, 50, 50, 60, 60, 50, 50, 50, 50, 60, 70, 70, ,4,1, ,1,  ,1,1,3,1, 1,1,5,4, , ,1,1,1,1, ,6,1,5,5,1,5,5,5,5,5,5,1,2,3,2, ,2,3,2,1, ,1,3, ,3,3,9,3,1, ,2,2,1,1,2,2,1, ,5,2,1,1,5, ,3,1,5,2,5,1,1,1,2,2,2, ,2,3,2, , , ,4,4,2,4,3,2,2,1,5,2,1,1,1,1, , , , ,1,5,2,9,3,1,5,1,1,1, ,1,5,1,3,2,3,4,3,3,5,8,1,1,5, , , , , ,5,5,1,3,5,5,5,2,3,1,5,1,1,5,1,5,1,5, ,1,1,1,1,5,1,1,1,3,4,2,1,1,5,1,1,2,1,1,1,1,2,  1,1,1,3,5, , 7,1,5,5,1,50,  ,  ,50,0,5,0, ,15,15,1,1, 51,2,2,1,1,1,3,5,41,70,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,578,1357, 232,2.6690,4,Texas         ,TX,48,49,16,TX16,4816,4916,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4816,4816,5,1,1, 2,1,1,5,5,5,5,1,1,1010,1104, ,    ,    , ,    ,    , 51.0,2,1104, 2, 9,20,1,1112,  , ,    ,1,5,5, , ,    ,1010,2,4,2,0,0, 1,1,2, 3, 8, 9, 1,10, 5, 6,11, 7, 2, 4,10,19,25,23, 4,17,14,22,12,11,18,26, 6, 3, 7,24,21,16, 9, 5, 2,20,13, 8, 1,15,13,12,11, 5, 8, 1, 3, 7, 9, 4,10, 6, 2,2,2,1,1,1,2,4,3, , , , ,2,1,2,2, ,2,46,82,0,0,0,0,0,0,1,1,1, 1,70,9,1,1,7,5, ,5,1,5,5,1,5,5,1,5,  1, 80, 50, 80,888,777,100, 40,777, 50,  1, 50, 40, 30,100, 30, 50, 50,777,777, 30,888, 50, 40, 50, 50, 50,777, 50, 50, 50,888,777, 30, 50, 50, 50, 80,5, ,5,5, ,  ,4, , , ,  , , ,4, , ,5,1,2,1, ,0,5, ,5,1,5,5,5,5,5,5,3,3,3, ,3,3,1,1, ,3,3,3, ,3,3,1,1,1,1, ,1,3,1,2,2,5, ,1,5,5,5,3,1,5,3,5,4,5,1,5,1,1,4,4, ,3,1,3, , , ,0,7,7,1,1,5,3,8, , ,5, , ,0,1,1,3,3,1,5,2,3,1,5,1,1,0, , ,0,0,0,1,0,7,7,1,1,1,5,1,5,1, , , , , ,1,5,5,3,5,1,1,3,1,1,1,5,3,1,5,8,5, ,5,5,5,5,5,5,1,5,5,2,2,2,3,1,5,1,4, ,5, , ,5,1,  6, , ,1, ,3, 2,5,5,1,8,40,50,  ,45,1, ,1,1,46, 5,7,5, 46,1,3,3,1,1,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,579, 710,1563,1.0027,4,South Carolina,SC,45,48, 5,SC05,4505,4805,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,4505,4505,6,1,1, 7,1,1,5,5,5,5,1,1,1048,1109, ,    ,    , ,    ,    , 30.9,1,1109, 7,17,50,1,1118,  , ,    ,1,5,5, , ,    ,1048,1,4,9,1,0, 1,1,1, 2, 4,10, 8, 1, 7, 9, 5, 6, 3,11,11,14,16, 2,25,22,12, 8, 1,24,23,15, 4, 7,19,20, 3,13,26, 9,10,17, 5,21,18, 6, 9, 3, 1, 7,10, 4,13, 5,12,11, 6, 8, 2,1,1,2,1, , , , ,1,4,2,3,1,2,1,2, ,2,12,55,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,3,1,3,5,1,5,1,5,2,5,1,5, 30, 40, 30, 50, 50, 30, 50, 30, 40, 50, 30, 50, 30, 40, 45, 40, 30, 30, 30, 50, 30, 30, 30, 30, 20, 40, 50, 40, 10, 30, 30, 30, 40, 45, 30, 30, 40, 40, ,4,1, ,1,  ,1,1,1,1, 1,1,1,1,1,1,2,2,2,1, ,0,1,1,1,1,5,5,5,5,5,5,1,1,1,1, ,1,1,1,1, ,1, ,1,1,1,1,2,1,1, ,1,1,1,2,1,1,5, ,2,1,1,5, ,3,3,5,4,7,1,5,3,2,4, ,4, , , ,4,4,2,0,1,5,4,1,5,4,5,1,5,5, , ,0,1,1,4,1,5, ,3, ,1,5,1,2,0, , ,0,0,0,1,5,2,5,4,3,1,1,1,1,1, , , , , ,3,1,1,5,5,1,1,3,3,1,3,3,2,1,1,5,5, ,5,1,1,5,1,1,5,5,5,4,5,1,1,1,5,1,1,1,1,1,1,1,1,  1,5,5,1, ,3, 2,5,5,5,5,10,  ,  ,10,0,5,0, ,20,14,5,5, 43,3,4,4,1,3,5,1,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,580,1149, 112,0.8111,4,Florida       ,FL,12,43, 2,FL02,1202,4302,3, 0,999,99999, ,9999.99,99999,99999,9999,1,999,99999,5109,1202,5,1,1,11,1,1,5,5,5,5,1,1,1031,1107, ,    ,    , ,    ,    , 55.2,1,1107, 5,12,20,1,1112,  , ,    ,1,5,5, , ,    ,1031,2,4,2,0,0, 0,1,2, 3, 4,10, 6, 7, 8, 1, 9, 2, 5,11, 1,21,11,10, 9,24,17, 8,26,25, 3,12,14, 2,19,13,18,22, 7, 6, 4,15,16,20,23, 5, 3, 1,13, 4, 6,10, 9, 8, 7, 5,12, 2,11,1,2,2,2,1,2,4,3, , , , ,2,2,1,2, ,1,12,55,1,1,1,1,1,1,3,3,3, 0, 1,0,1,1,7,1,3,1,1,1,1,1,1,1,5,2, 90, 80, 90, 75, 70, 75, 50, 90, 80, 50, 95, 40, 85, 90, 90, 85, 85, 85, 90, 50, 50, 80, 50, 50, 85, 80, 85, 85, 50, 95, 80, 85, 50, 85, 50, 90, 80, 90, ,4,1, ,1,  ,1,1,3,1, 5,1,5,1,1,5,2,1,1,5, ,5,1,5,5,1,5,1,5,5,5,1,1,3,2,2, ,2,1,3, ,3,3, ,2,2,2,1,3,2, ,2,2,1,1,2,1,1,1, ,1,1,1,5, ,3,5, ,3,5,1,1,2,1,1,1, ,1,4,2, , , ,3,2,5,2,1,3,3,1,1,1,1,1,5,2,1,1,4,3,1,1,1,1,3,3,3,2,1, ,1,1,0,1,1,5,5,6,3,3,5,1,1,1,1, , , , , ,3,5,1,1,5,5,3,2,3,1,1,3,2,5,3,5,1, ,1,1,1,1,1,1,1,5,5,3,4,2,2,1,5,1,1,2,1,5,1,1,1,  6, , ,1, ,5, 3,5,5,5,5,50,  ,  ,50,0,5,0, ,12,10,1,5, 44,1,2,2,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,581, 319,  86,0.6696,4,North Carolina,NC,37,47,10,NC10,3710,4710,3, 0,999,99999, ,9999.99,99999,99999,9999,1,999,99999,3710,3709,1,1,1,50,1,1,5,5,5,5,1,1,1025,1214, ,    ,    , ,    ,    , 35.8,1,1214,43, 9,50,1,1221,  , ,    ,1,5,5, , ,    ,1025,2,3,2,0,0, 1,1,1, 4, 3, 6,11, 7, 8,10, 9, 5, 2, 1,11, 6, 3,24, 4,26,22,12,15,18, 1, 9,17,20,14, 8, 5, 7,21,25,13,19, 2,10,16,23, 2, 8,12, 3, 7, 9, 5,13, 1, 4,11,10, 6,2,1,1,2,1,3,2,4, , , , ,1,1,1,2, ,1,65,55,0,0,0,1,0,1,4,1,4, 0, 2,2,1,1,2,5, ,1,1,1,1,1,1,1,5,2, 90, 40, 50, 20, 40, 50, 20, 90, 50, 50, 80, 30, 80, 20,100, 65,100, 95, 75, 40, 60, 30, 80, 90,100, 95,100,100, 50,100,100,100, 20,100, 20, 40, 80, 80,5, ,5,1, ,  ,3, , , ,  , , ,1, , ,1,1,5, ,1,4,5, ,5,5,5,5,5,5,5,5,1,1,1, ,1,1,1,1,1, ,1,1, ,1,2,1,3,1, ,1,1,3,1,2,1,1,1, ,1,1,1,3,5,4,3,1,5,3,1,1,1,2,2,2, ,1,3,2, , , ,4,6,2,5,1,3,2,1,5,2,1,1,5,2,1,3,3,3,1,5,2,3,1,5,1,2,1, ,5,2,5,1,3,6,5,5,4,1,1,1,1,8,1, , , , , ,1,5,5,3,5,1,1,3,1,1,1,1,2,1,1,5,1,5, ,5,5,1,5,5,5,5,5,4,4,2,2,1,3,1,2, ,5, , ,1,1,  6, , ,3,1, , 5,5,5,5,5,50,  ,  ,50,0,5,0, , 7, 7,1,5, 38,1,3,3,1,3,3,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,582, 210,1347,1.6443,1,North Carolina,NC,37,47, 1,NC01,3701,4701,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,3701,3701,1,1,1,18,1,1,5,5,5,5,1,1,1043,1123, ,    ,    , ,    ,    , 52.1,1,1123,21,27,50,1,1201,  , ,    ,1,5,5, , ,    ,1043,2,3,2,0,0, 1,1,1, 7, 6, 8, 3, 9, 4, 5, 1, 2,10,11,17,11, 8, 2,21, 4, 1,20,18,15,10,13,12, 6, 7,23,14,24, 5, 9,25,22,16, 3,26,19, 5, 2,12, 1, 9,10,13, 3, 8, 7, 4,11, 6,1,2,1,1,3,1,4,2, , , , ,2,1,1,1, ,1,12,55,0,0,0,0,0,0,1,1,1, 4,20,0,1,1,0,1,3,1,1,1,1,1,1,1,1,1,100, 60, 75, 60, 60,888, 40, 75,777,777,100, 50, 75, 80, 95, 75, 80, 80,777,777,888, 70, 75, 60, 70, 90, 90, 60,  0, 75, 80,777, 50, 75, 75, 75, 75, 85, ,4,1, ,1,  ,1,1,3,1, 1,8, ,1,1,8,1,1,3, ,3,3,1,5,1,1,5,5,5,5,5,5,3,3,1,1, ,1,1,1, ,1,1,1, ,1,3,1,3,3,1, ,1,1,1,2,1,1,1, ,1,1,1,3,5,4,3,5,4,8,1,1,2,1,1,1, ,8,4,1, , , ,0,8,8,8,8,5,1,5,1,5,5, , ,0,7, ,3,4,1,5,2,7,1,3,1,2,1, ,1,1,0,0,3,0,8,8,8,3,8,8,8,8,5, , , , , ,5,5,5,3,5,5,5,1,3,5,3,1,1,3,1,5,5,1, ,5,5,5,5,5,1,5,5,4,4,1,2,1,5,1,1,2,1,5,5,1,2,  6, , ,1, ,5, 3,5,5,5,1,50,  ,  ,50,0,5,0, ,14,14,1,5,104,2,3,3,1,2,1,5,80,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,584,1388,  91,1.5240,4,Virginia      ,VA,51,40, 9,VA09,5109,4009,3, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999,5109,5109,1,1,1, 6,1,1,5,5,5,5,1,1,1007,1105, ,    ,    , ,    ,    , 38.1,1,1105, 3,14,20,1,1112,  , ,    ,1,5,5, , ,    ,1007,2,4,2,0,0, 1,1,2, 5,11, 3, 8,10, 9, 4, 1, 6, 2, 7,13,10,21,12,26,24,23,17, 6, 3, 9,11, 2,25, 4,14, 8, 1, 7,22,20,16, 5,15,19,18,10, 8,13, 5, 7, 3, 9, 6, 4,11,12, 1, 2,1,1,1,2,4,1,2,3, , , , ,1,1,1,2, ,1,12,82,0,0,0,0,0,0,1,1,1, 1,10,0,1,1,7,5, ,5,1,5,5,1,5,5,1,5,  0,100, 50, 50, 75, 75, 75, 10, 25,100,  0, 50, 10,  0,100,  0, 50, 50, 75, 50,100, 15,100, 15, 50, 50,100, 85, 50, 50, 50, 50,  0, 50, 10, 50, 50, 50, ,4,1, ,1,  ,1,1,1,5, 1,5, ,4, , ,5,2,2,5, ,1,5, ,5,1,5,5,5,5,5,5,3,3,1,1, ,1,3,1,1, ,1,1, ,1,2,1,1,3, ,3,3,3,1,1,2,5, ,1,5,5,5,3,5,4,3,1,5,3,1,1,1,4,4,4, ,4,4,3, , , ,1,1,7,2,1,5,4,5,1,5,5, , ,0,1,1,1,1,3,5,4,3,3,5,1,2,1, ,5,2,0,1,3,0,7,7,1,3,1,1,1,1,3, , , , , ,1,1,5,1,5,1,1,3,3,1,1,3,4,5,5,5,5,1, ,5,5,5,5,5,1,5,5,4,5,2,1,1,1,1,2, ,5, , ,3,2,  1,1,5,1, ,1, 1,5,5,5,5,50,  ,  ,50,0,5,0, , 5, 5,5,5, 42,2,2,2,1,1,1,5,70,  ,  ,  ,  ,5
2004NES_VERSION:2005MAY02,2004.S,586,1480,1500,0.2760,4,California    ,CA, 6,71,24,CA24, 624,7124,4, 0,999,99999, ,9999.99,99999,99999,9999,5,999,99999, 624, 623,6,1,1, 7,1,1,5,5,5,5,1,1,1030,1117, ,    ,    , ,    ,    , 57.8,4,1117,15,18,20,1,1123,  , ,    ,1,5,5, , ,    ,1030,2,4,1,0,0, 1,1,1, 6, 5, 2, 7, 4, 3,10,11, 8, 1, 9,25,10,26, 1,18,23,14,17,22, 8,24,20, 6,19,21,16, 7,12,15, 5, 2, 4,13, 9, 3,11, 7, 3, 8,10, 5, 9,12, 2, 4, 6, 1,11,13,2,2,2,1, , , , ,1,3,4,2,1,1,1,2, ,1,21,19,9,0,9,1,0,1,5,1,5, 2,20,0,1,1,1,1,1,5,1,5,5,1,5,8, , , 50, 90, 30, 75,100, 40, 90, 80, 40, 75, 75, 75, 30, 70, 80, 40, 75, 60, 60, 80, 70, 75, 70, 60, 70, 30, 80, 90, 75, 90, 80, 70, 80, 80, 80, 80, 80, 90, ,4,1, ,1,  ,1,1,1,1, 2,1,1,1,1,1,2,1,2,1, ,0,1,1,1,5,5,5,5,1,1,5,3,3,2, ,2,2,3,3, ,1,1, ,3,3,3,3,1,3,3, ,3,3,1,2,2,1, ,5,2,5,5,5, ,3,5, ,3,1,5,1,4,5,4, ,4, , , ,4,3,4,1,6,1,6,1,3,2,1,5,2,5, , ,0,1,3,2,3,5, ,3, ,1,3,1,2,5, ,5,4,5,1,3,4,8,5,8,3,5,8,5,5,3, , , , , ,1,1,5,5,5,5,1,3,3,1,1,5,2,1,5,5,5, ,5,5,5,1,1,5,1,5,5,4,3,4,2,5, ,5, , ,5, , ,3,1,  4, , ,1, ,3, 2,1,1,5,1,50,  ,  ,50,0,5,0, , 3, 3,1,5, 76,3,3,4,1,3,1,5,70,  ,  ,  ,  ,1
